iter	Logloss
2925	0.4158816088
2926	0.4158662212
2927	0.4158501518
2928	0.4158311969
2929	0.4158200049
2930	0.4157991281
2931	0.4157886139
2932	0.4157745874
2933	0.4157615777
2934	0.415752244
2935	0.4157402808
2936	0.4157246382
2937	0.4157130101
2938	0.4157035206
2939	0.4156914511
2940	0.4156759125
2941	0.4156599461
2942	0.4156503862
2943	0.4156361212
2944	0.4156132785
2945	0.4155941498
2946	0.41557975
2947	0.4155725259
2948	0.4155599828
2949	0.4155483688
2950	0.4155359084
2951	0.4155215131
2952	0.4154996861
2953	0.4154856314
2954	0.4154603655
2955	0.4154444635
2956	0.4154320565
2957	0.415416285
2958	0.415397485
2959	0.415392402
2960	0.4153779613
2961	0.4153593764
2962	0.4153465673
2963	0.4153351876
2964	0.4153217934
2965	0.4153108316
2966	0.4152942074
2967	0.4152834846
2968	0.4152659349
2969	0.4152498677
2970	0.4152382105
2971	0.4152246882
2972	0.4152124852
2973	0.4151977555
2974	0.4151837379
2975	0.4151645145
2976	0.4151515258
2977	0.4151285351
2978	0.4151148412
2979	0.4151027849
2980	0.4150896789
2981	0.4150827951
2982	0.4150684541
2983	0.4150609462
2984	0.4150500008
2985	0.4150307607
2986	0.4150169301
2987	0.4150033185
2988	0.4149896607
2989	0.414973261
2990	0.4149584993
2991	0.4149464036
2992	0.414929598
2993	0.4149131541
2994	0.4149030134
2995	0.4148911046
2996	0.4148631569
2997	0.4148343756
2998	0.4148257922
2999	0.4148189327
3000	0.4147902023
3001	0.4147758687
3002	0.414757882
3003	0.414740888
3004	0.4147251998
3005	0.4147177769
3006	0.4147079522
3007	0.4146954481
3008	0.4146752988
3009	0.4146621841
3010	0.4146450546
3011	0.4146287351
3012	0.4146119109
3013	0.4146016054
3014	0.4145877136
3015	0.4145747249
3016	0.4145596906
3017	0.4145521868
3018	0.4145401155
3019	0.4145209404
3020	0.4145061572
3021	0.4144937892
3022	0.4144818123
3023	0.4144680351
3024	0.4144482593
3025	0.414437934
3026	0.4144255208
3027	0.4144061595
3028	0.4143945636
3029	0.41438224
3030	0.4143587753
3031	0.4143457192
3032	0.4143231897
3033	0.4143118115
3034	0.4142880911
3035	0.4142727681
3036	0.4142589621
3037	0.4142485483
3038	0.4142341702
3039	0.4142192751
3040	0.4142065569
3041	0.4141912629
3042	0.4141795202
3043	0.4141619784
3044	0.4141546189
3045	0.4141442248
3046	0.4141386348
3047	0.4141261535
3048	0.4141121091
3049	0.4140923309
3050	0.414082451
3051	0.4140697015
3052	0.4140524963
3053	0.4140373689
3054	0.4140286548
3055	0.4140139151
3056	0.4140029917
3057	0.4139832127
3058	0.4139697564
3059	0.4139493708
3060	0.413924146
3061	0.4139134487
3062	0.4138989057
3063	0.4138825547
3064	0.4138715184
3065	0.4138537589
3066	0.4138360167
3067	0.413819438
3068	0.4138074385
3069	0.4137970727
3070	0.4137882634
3071	0.4137735181
3072	0.4137577037
3073	0.4137419781
3074	0.4137298154
3075	0.4137120928
3076	0.4136945095
3077	0.4136730787
3078	0.4136556357
3079	0.4136449622
3080	0.4136314362
3081	0.4136213094
3082	0.4136049975
3083	0.4135945017
3084	0.4135856413
3085	0.4135687365
3086	0.413553443
3087	0.4135470607
3088	0.4135377666
3089	0.4135198852
3090	0.4135050357
3091	0.413492327
3092	0.413471092
3093	0.4134513942
3094	0.4134372296
3095	0.4134181073
3096	0.4134035211
3097	0.4133854312
3098	0.4133670601
3099	0.4133566805
3100	0.4133448523
3101	0.4133350873
3102	0.4133167651
3103	0.41330479
3104	0.413293233
3105	0.4132792432
3106	0.4132596406
3107	0.4132467613
3108	0.4132380132
3109	0.4132208195
3110	0.4132078038
3111	0.4131954843
3112	0.4131849906
3113	0.4131669701
3114	0.4131506295
3115	0.4131341462
3116	0.4131220714
3117	0.4131124578
3118	0.4131011637
3119	0.4130884588
3120	0.4130712785
3121	0.4130540587
3122	0.4130386053
3123	0.4130207843
3124	0.413007854
3125	0.4129963327
3126	0.4129806402
3127	0.4129705477
3128	0.4129602008
3129	0.4129500171
3130	0.4129300868
3131	0.4129148401
3132	0.412896496
3133	0.4128859553
3134	0.4128691529
3135	0.4128609412
3136	0.4128493483
3137	0.4128348869
3138	0.412825554
3139	0.4128104041
3140	0.4127988922
3141	0.4127856022
3142	0.4127716136
3143	0.412761495
3144	0.4127507762
3145	0.4127392081
3146	0.4127281382
3147	0.4127154956
3148	0.4127044018
3149	0.4126940973
3150	0.4126794518
3151	0.41266075
3152	0.4126439808
3153	0.4126255733
3154	0.4126056426
3155	0.4125914784
3156	0.4125775796
3157	0.4125680041
3158	0.4125508326
3159	0.4125342074
3160	0.412520741
3161	0.4125021094
3162	0.4124918508
3163	0.4124797305
3164	0.4124532593
3165	0.4124347809
3166	0.4124237163
3167	0.4124131283
3168	0.4124016633
3169	0.4123918968
3170	0.4123806018
3171	0.4123739498
3172	0.4123593131
3173	0.4123501214
3174	0.4123249273
3175	0.4123087906
3176	0.4122913609
3177	0.412271655
3178	0.4122638877
3179	0.4122565678
3180	0.4122390027
3181	0.4122290394
3182	0.4122089778
3183	0.4121855949
3184	0.4121749205
3185	0.412160763
3186	0.4121468855
3187	0.4121311406
3188	0.4121249604
3189	0.4121151059
3190	0.412104036
3191	0.4120864557
3192	0.4120747554
3193	0.4120610928
3194	0.4120518321
3195	0.4120361568
3196	0.4120199752
3197	0.4120072421
3198	0.4119974308
3199	0.411987923
3200	0.4119755465
3201	0.4119586418
3202	0.4119454073
3203	0.4119302089
3204	0.4119161381
3205	0.4119071413
3206	0.4118953224
3207	0.4118820075
3208	0.4118636495
3209	0.4118507744
3210	0.4118342137
3211	0.4118188428
3212	0.4118021176
3213	0.4117884283
3214	0.4117792607
3215	0.4117629354
3216	0.411749793
3217	0.4117428935
3218	0.4117256354
3219	0.4117136001
3220	0.4116962188
3221	0.4116808746
3222	0.4116667717
3223	0.4116516044
3224	0.411643172
3225	0.4116191157
3226	0.4116057766
3227	0.411593228
3228	0.4115741285
3229	0.4115658012
3230	0.4115416312
3231	0.4115222157
3232	0.4115061523
3233	0.411490655
3234	0.4114790014
3235	0.411468438
3236	0.4114571563
3237	0.4114457554
3238	0.4114245604
3239	0.4114046958
3240	0.4113933179
3241	0.411380103
3242	0.4113700502
3243	0.4113549138
3244	0.4113385794
3245	0.4113186906
3246	0.4113105249
3247	0.4113027909
3248	0.4112895288
3249	0.4112788891
3250	0.4112698596
3251	0.4112517869
3252	0.4112271194
3253	0.4112131635
3254	0.4112021205
3255	0.4111837367
3256	0.4111708359
3257	0.4111589202
3258	0.4111487372
3259	0.4111366502
3260	0.4111252655
3261	0.4111116117
3262	0.4110999961
3263	0.4110830807
3264	0.4110669544
3265	0.4110445709
3266	0.4110329123
3267	0.4110210213
3268	0.4110078986
3269	0.4109958326
3270	0.4109797753
3271	0.4109676909
3272	0.4109544633
3273	0.4109475164
3274	0.410934448
3275	0.4109174865
3276	0.4109028313
3277	0.4108919051
3278	0.410881496
3279	0.4108712095
3280	0.410860083
3281	0.4108402147
3282	0.4108272809
3283	0.4108065019
3284	0.4107965011
3285	0.4107823106
3286	0.4107770087
3287	0.4107659315
3288	0.4107558628
3289	0.4107426332
3290	0.4107301001
3291	0.4107108933
3292	0.4106940076
3293	0.4106838397
3294	0.4106715933
3295	0.4106650727
3296	0.4106502438
3297	0.410636334
3298	0.4106244478
3299	0.4106068937
3300	0.4105979374
3301	0.4105809238
3302	0.4105673674
3303	0.4105577712
3304	0.4105453872
3305	0.4105342508
3306	0.4105172564
3307	0.4104969561
3308	0.4104845979
3309	0.4104707683
3310	0.4104600481
3311	0.4104503786
3312	0.4104411474
3313	0.410428841
3314	0.4104115173
3315	0.4103941133
3316	0.4103834999
3317	0.4103718883
3318	0.4103557998
3319	0.4103394356
3320	0.4103305753
3321	0.4103144019
3322	0.4103059392
3323	0.4102938023
3324	0.4102785124
3325	0.4102710793
3326	0.4102564792
3327	0.4102382166
3328	0.4102259102
3329	0.4102103264
3330	0.4101902115
3331	0.4101733823
3332	0.410165278
3333	0.4101505275
3334	0.4101327564
3335	0.4101151789
3336	0.4100967831
3337	0.4100781885
3338	0.4100618314
3339	0.4100485505
3340	0.4100352416
3341	0.4100252517
3342	0.4100105787
3343	0.4099987006
3344	0.4099841505
3345	0.4099678786
3346	0.4099592671
3347	0.4099470129
3348	0.40993421
3349	0.4099242993
3350	0.4099110957
3351	0.4099029603
3352	0.4098923044
3353	0.4098862529
3354	0.409876218
3355	0.4098696551
3356	0.4098603335
3357	0.4098514778
3358	0.4098380715
3359	0.409825857
3360	0.4098149379
3361	0.4098024796
3362	0.4097945575
3363	0.409783476
3364	0.409766276
3365	0.4097562665
3366	0.4097505393
3367	0.4097345517
3368	0.4097225198
3369	0.4097140229
3370	0.409704121
3371	0.4096921698
3372	0.4096851981
3373	0.409666819
3374	0.4096487473
3375	0.4096366514
3376	0.4096253638
3377	0.4096073378
3378	0.4095885336
3379	0.4095730889
3380	0.4095638945
3381	0.4095441929
3382	0.4095370032
3383	0.4095266931
3384	0.4095114415
3385	0.4094975483
3386	0.4094802204
3387	0.4094619948
3388	0.4094452587
3389	0.4094321408
3390	0.4094255369
3391	0.4094145941
3392	0.4094009819
3393	0.4093921522
3394	0.4093728604
3395	0.4093503895
3396	0.4093365061
3397	0.4093253015
3398	0.4093126116
3399	0.4092979507
3400	0.4092884819
3401	0.4092764958
3402	0.4092676728
3403	0.4092556594
3404	0.4092474744
3405	0.4092204012
3406	0.409204749
3407	0.4091916157
3408	0.4091745892
3409	0.4091576973
3410	0.4091423927
3411	0.4091267857
3412	0.4091183581
3413	0.4091022979
3414	0.4090900437
3415	0.409081875
3416	0.4090673965
3417	0.4090592376
3418	0.409033665
3419	0.4090213769
3420	0.409013852
3421	0.4090017266
3422	0.4089916213
3423	0.408971474
3424	0.4089569211
3425	0.4089361656
3426	0.4089189149
3427	0.408900834
3428	0.4088836247
3429	0.4088654376
3430	0.4088498766
3431	0.4088424926
3432	0.4088120048
3433	0.4087983097
3434	0.4087796925
3435	0.4087723041
3436	0.4087556762
3437	0.4087478635
3438	0.4087342817
3439	0.4087199733
3440	0.4087042238
3441	0.4086945457
3442	0.4086888949
3443	0.4086736121
3444	0.4086546444
3445	0.4086429897
3446	0.4086349154
3447	0.4086199057
3448	0.4086006722
3449	0.4085865863
3450	0.4085728982
3451	0.4085578987
3452	0.4085444467
3453	0.4085293494
3454	0.40851892
3455	0.4085132895
3456	0.4085021142
3457	0.4084889198
3458	0.4084741134
3459	0.4084583148
3460	0.4084460282
3461	0.4084344467
3462	0.4084203509
3463	0.4084086155
3464	0.4083964488
3465	0.408383197
3466	0.4083741345
3467	0.4083620115
3468	0.4083472612
3469	0.4083383486
3470	0.4083281797
3471	0.4083097037
3472	0.4082946075
3473	0.4082881286
3474	0.4082742973
3475	0.4082580006
3476	0.4082462581
3477	0.4082282751
3478	0.4082167142
3479	0.4082025969
3480	0.4081900403
3481	0.4081761022
3482	0.4081671098
3483	0.408147342
3484	0.4081360465
3485	0.4081268004
3486	0.4081152515
3487	0.408104953
3488	0.408093264
3489	0.4080864189
3490	0.4080722494
3491	0.4080594326
3492	0.4080472492
3493	0.4080368967
3494	0.4080192495
3495	0.4080075098
3496	0.4079969054
3497	0.4079817185
3498	0.4079691827
3499	0.4079538018
3500	0.4079453144
3501	0.4079318287
3502	0.4079179178
3503	0.4079089269
3504	0.4078883233
3505	0.4078776942
3506	0.4078636653
3507	0.407856089
3508	0.4078454149
3509	0.4078319536
3510	0.4078194099
3511	0.4078087676
3512	0.4077931923
3513	0.4077834446
3514	0.4077708818
3515	0.4077537615
3516	0.4077441043
3517	0.4077270135
3518	0.4077111943
3519	0.4077019252
3520	0.4076906018
3521	0.4076740986
3522	0.4076611191
3523	0.4076545937
3524	0.4076434157
3525	0.4076314629
3526	0.4076118174
3527	0.407594032
3528	0.4075823178
3529	0.4075708465
3530	0.4075572117
3531	0.407549053
3532	0.4075396056
3533	0.407526983
3534	0.4075128955
3535	0.407498345
3536	0.4074808579
3537	0.4074683417
3538	0.4074520647
3539	0.4074409257
3540	0.4074199159
3541	0.4074008541
3542	0.4073867814
3543	0.4073753456
3544	0.4073704375
3545	0.4073606499
3546	0.4073532665
3547	0.4073383578
3548	0.4073242032
3549	0.4073176595
3550	0.407310906
3551	0.4072996746
3552	0.4072800211
3553	0.4072657024
3554	0.4072566144
3555	0.4072446832
3556	0.4072315788
3557	0.4072201518
3558	0.4072092638
3559	0.4072045083
3560	0.4071937982
3561	0.4071802777
3562	0.4071641854
3563	0.4071498875
3564	0.407130659
3565	0.4071163424
3566	0.4071026991
3567	0.4070834855
3568	0.4070682328
3569	0.4070510275
3570	0.4070429681
3571	0.4070273108
3572	0.4070201393
3573	0.4070079419
3574	0.4069931701
3575	0.4069817911
3576	0.4069690398
3577	0.4069532909
3578	0.406933931
3579	0.406926986
3580	0.4069191807
3581	0.4069109397
3582	0.4068995397
3583	0.4068879425
3584	0.4068725672
3585	0.4068566533
3586	0.406842738
3587	0.4068320343
3588	0.4068217302
3589	0.4068109359
3590	0.4067987749
3591	0.4067885262
3592	0.406778191
3593	0.4067668712
3594	0.4067458254
3595	0.4067338555
3596	0.4067203258
3597	0.4067090246
3598	0.4066962814
3599	0.4066853108
3600	0.4066709656
3601	0.4066622155
3602	0.4066543282
3603	0.406637125
3604	0.4066213584
3605	0.4066135162
3606	0.406600449
3607	0.4065903292
3608	0.406581335
3609	0.4065671102
3610	0.4065541869
3611	0.4065403387
3612	0.406533654
3613	0.4065179296
3614	0.406502713
3615	0.4064845149
3616	0.4064737044
3617	0.4064613238
3618	0.4064499946
3619	0.406442812
3620	0.4064358875
3621	0.4064166962
3622	0.4064018374
3623	0.406390996
3624	0.4063810002
3625	0.4063683728
3626	0.4063624241
3627	0.4063514059
3628	0.4063390033
3629	0.4063276168
3630	0.406316949
3631	0.4063004261
3632	0.4062889353
3633	0.4062748181
3634	0.4062575614
3635	0.406244838
3636	0.4062324565
3637	0.4062215597
3638	0.4062115426
3639	0.4062048683
3640	0.4061913595
3641	0.4061841129
3642	0.4061649095
3643	0.4061521599
3644	0.4061383919
3645	0.4061245713
3646	0.4061144349
3647	0.4061014379
3648	0.4060898478
3649	0.4060627489
3650	0.4060549345
3651	0.406037792
3652	0.4060213695
3653	0.4060111441
3654	0.4059932454
3655	0.4059867338
3656	0.4059789993
3657	0.4059731462
3658	0.4059638193
3659	0.4059585179
3660	0.4059544265
3661	0.4059422226
3662	0.4059281741
3663	0.4059202076
3664	0.405912846
3665	0.4059042124
3666	0.4058899286
3667	0.4058764428
3668	0.4058704308
3669	0.4058511691
3670	0.4058413261
3671	0.4058252036
3672	0.4058098461
3673	0.4057913647
3674	0.4057801511
3675	0.4057638051
3676	0.4057561078
3677	0.4057481522
3678	0.4057342773
3679	0.4057200862
3680	0.405712244
3681	0.405703586
3682	0.405691873
3683	0.4056820472
3684	0.4056646923
3685	0.4056539173
3686	0.4056437584
3687	0.4056290529
3688	0.4056162895
3689	0.4056042451
3690	0.4055844443
3691	0.4055752818
3692	0.4055646879
3693	0.4055494652
3694	0.4055387669
3695	0.4055228803
3696	0.4055106407
3697	0.4055015751
3698	0.4054931608
3699	0.405484183
3700	0.4054707791
3701	0.4054600919
3702	0.405451314
3703	0.4054420607
3704	0.405427654
3705	0.4054188933
3706	0.4054027542
3707	0.4053894646
3708	0.4053705116
3709	0.4053595538
3710	0.4053516167
3711	0.4053414717
3712	0.4053334282
3713	0.4053228822
3714	0.4053018448
3715	0.4052901342
3716	0.4052700663
3717	0.4052598977
3718	0.4052420263
3719	0.4052313862
3720	0.4052175841
3721	0.4052023236
3722	0.4051966087
3723	0.4051835097
3724	0.4051693184
3725	0.4051579587
3726	0.4051500416
3727	0.4051398825
3728	0.4051272016
3729	0.4051158766
3730	0.4051072393
3731	0.4050942355
3732	0.4050847303
3733	0.4050751818
3734	0.4050669612
3735	0.4050615419
3736	0.4050501942
3737	0.4050359928
3738	0.4050218084
3739	0.4050117856
3740	0.4049945559
3741	0.4049828107
3742	0.4049681747
3743	0.4049481544
3744	0.4049363776
3745	0.4049308533
3746	0.4049209311
3747	0.4049119252
3748	0.4048962438
3749	0.4048746994
3750	0.404865437
3751	0.4048506026
3752	0.404839846
3753	0.4048291618
3754	0.4048172796
3755	0.4048023365
3756	0.4047916925
3757	0.404781649
3758	0.4047690708
3759	0.404756814
3760	0.4047480091
3761	0.4047348805
3762	0.4047199843
3763	0.4047090521
3764	0.4046994544
3765	0.4046815149
3766	0.4046724981
3767	0.4046563023
3768	0.4046411345
3769	0.4046327099
3770	0.4046210407
3771	0.4046151027
3772	0.4046059394
3773	0.40459378
3774	0.4045813875
3775	0.4045706013
3776	0.4045615886
3777	0.4045492615
3778	0.4045375118
3779	0.4045264515
3780	0.404519553
3781	0.4045091083
3782	0.4045022193
3783	0.4044933953
3784	0.404479189
3785	0.4044721467
3786	0.404460039
3787	0.4044482778
3788	0.4044347659
3789	0.4044240577
3790	0.4044080984
3791	0.4043980519
3792	0.4043880535
3793	0.4043726158
3794	0.4043613306
3795	0.4043484434
3796	0.4043326363
3797	0.404323723
3798	0.4043050452
3799	0.4042883877
3800	0.4042790495
3801	0.4042669499
3802	0.4042509018
3803	0.4042405346
3804	0.4042317639
3805	0.4042231184
3806	0.4042105258
3807	0.4042023438
3808	0.4041877927
3809	0.4041804938
3810	0.4041704572
3811	0.4041573469
3812	0.4041497559
3813	0.4041392858
3814	0.4041310328
3815	0.4041132808
3816	0.4041075471
3817	0.4040935172
3818	0.404078488
3819	0.4040625245
3820	0.4040532828
3821	0.4040430308
3822	0.4040310613
3823	0.4040171995
3824	0.4040068771
3825	0.4039957579
3826	0.4039749419
3827	0.4039601221
3828	0.4039455973
3829	0.4039351373
3830	0.4039210465
3831	0.4039076497
3832	0.4038937266
3833	0.4038785708
3834	0.4038704056
3835	0.4038512166
3836	0.4038479365
3837	0.4038361415
3838	0.4038134764
3839	0.4038030066
3840	0.4037894367
3841	0.4037810875
3842	0.4037741521
3843	0.4037657383
3844	0.4037571399
3845	0.4037443976
3846	0.4037339067
3847	0.4037183437
3848	0.4037075293
3849	0.4036950186
3850	0.4036894763
3851	0.4036818747
3852	0.4036711119
3853	0.4036521099
3854	0.4036392551
3855	0.40362972
3856	0.4036199326
3857	0.4036081922
3858	0.4035986106
3859	0.4035878916
3860	0.4035774549
3861	0.403567668
3862	0.4035571194
3863	0.4035450988
3864	0.403536898
3865	0.403517505
3866	0.4035048308
3867	0.4034842753
3868	0.4034759154
3869	0.4034630508
3870	0.4034496832
3871	0.4034356248
3872	0.4034277439
3873	0.4034154235
3874	0.403399081
3875	0.4033780493
3876	0.4033718223
3877	0.4033538827
3878	0.4033486425
3879	0.4033327618
3880	0.4033223195
3881	0.4033102559
3882	0.4033007801
3883	0.4032953429
3884	0.40328446
3885	0.4032802398
3886	0.4032699023
3887	0.4032590342
3888	0.4032484839
3889	0.4032374325
3890	0.4032230368
3891	0.4032122911
3892	0.4031985064
3893	0.4031902697
3894	0.4031768769
3895	0.403163779
3896	0.403154706
3897	0.4031400834
3898	0.4031222346
3899	0.403111912
3900	0.4030970481
3901	0.4030852409
3902	0.4030749628
3903	0.403058591
3904	0.403048582
3905	0.4030375605
3906	0.4030256375
3907	0.4030097882
3908	0.4029946794
3909	0.4029843227
3910	0.4029748638
3911	0.4029618558
3912	0.4029518487
3913	0.4029355382
3914	0.402920494
3915	0.4029066804
3916	0.402891994
3917	0.4028830257
3918	0.4028698303
3919	0.4028637711
3920	0.4028478894
3921	0.4028376634
3922	0.4028258152
3923	0.4028125498
3924	0.4027984192
3925	0.4027876456
3926	0.4027724735
3927	0.402760868
3928	0.4027488608
3929	0.4027359384
3930	0.4027202596
3931	0.4027114978
3932	0.4026993252
3933	0.4026786919
3934	0.4026676821
3935	0.4026605031
3936	0.4026514687
3937	0.4026454386
3938	0.4026322191
3939	0.4026179856
3940	0.4026055554
3941	0.4025958804
3942	0.402588794
3943	0.4025791838
3944	0.40256685
3945	0.4025533611
3946	0.4025481523
3947	0.4025357677
3948	0.4025220106
3949	0.4025134161
3950	0.4024964124
3951	0.4024826353
3952	0.4024724276
3953	0.4024609824
3954	0.402448365
3955	0.4024371112
3956	0.4024280228
3957	0.4024126737
3958	0.4024020949
3959	0.4023961996
3960	0.4023790704
3961	0.4023736827
3962	0.4023593381
3963	0.4023435311
3964	0.4023308303
3965	0.4023186957
3966	0.4023039583
3967	0.4022943743
3968	0.4022802528
3969	0.4022692325
3970	0.4022570962
3971	0.4022457407
3972	0.4022377949
3973	0.4022236239
3974	0.4022104601
3975	0.4021970431
3976	0.4021844011
3977	0.4021773741
3978	0.4021692415
3979	0.4021574794
3980	0.4021450706
3981	0.4021342038
3982	0.4021212769
3983	0.4021044611
3984	0.4020900225
3985	0.4020783427
3986	0.4020669174
3987	0.4020562045
3988	0.4020487697
3989	0.4020334491
3990	0.4020260772
3991	0.4020115679
3992	0.4019923723
3993	0.4019823181
3994	0.4019735543
3995	0.4019625634
3996	0.4019433986
3997	0.4019357269
3998	0.4019262243
3999	0.4019100974
4000	0.4018948318
4001	0.4018780071
4002	0.4018637009
4003	0.4018505727
4004	0.4018333901
4005	0.4018165762
4006	0.401804471
4007	0.4017919633
4008	0.4017803776
4009	0.401772402
4010	0.4017605695
4011	0.4017365007
4012	0.4017311398
4013	0.4017222371
4014	0.4017084335
4015	0.4016959253
4016	0.4016839067
4017	0.4016768153
4018	0.4016708475
4019	0.4016592192
4020	0.4016512819
4021	0.4016393526
4022	0.4016272655
4023	0.4016098021
4024	0.4016018742
4025	0.4015924709
4026	0.4015774198
4027	0.4015644916
4028	0.4015533804
4029	0.4015424011
4030	0.401530146
4031	0.4015232143
4032	0.4015105822
4033	0.4014981158
4034	0.4014873646
4035	0.4014715623
4036	0.4014646107
4037	0.4014458922
4038	0.4014390308
4039	0.4014256988
4040	0.4014166294
4041	0.4014070296
4042	0.4013970557
4043	0.4013873145
4044	0.4013783952
4045	0.4013633405
4046	0.4013563845
4047	0.4013468251
4048	0.4013277182
4049	0.4013152207
4050	0.401309381
4051	0.4012986796
4052	0.4012850933
4053	0.401273097
4054	0.401268472
4055	0.4012559611
4056	0.4012459733
4057	0.401239541
4058	0.4012337554
4059	0.401221217
4060	0.4012106836
4061	0.4011981651
4062	0.4011877566
4063	0.4011770837
4064	0.4011673821
4065	0.4011584617
4066	0.401146227
4067	0.4011346069
4068	0.4011245235
4069	0.4011093542
4070	0.4010975772
4071	0.4010889884
4072	0.4010831602
4073	0.401073575
4074	0.4010609811
4075	0.4010402263
4076	0.4010349193
4077	0.401018266
4078	0.4010135484
4079	0.4010048615
4080	0.4009919783
4081	0.4009832665
4082	0.4009759208
4083	0.4009605609
4084	0.4009482539
4085	0.4009410192
4086	0.4009260731
4087	0.4009181668
4088	0.4009058151
4089	0.4008912504
4090	0.4008777492
4091	0.4008624849
4092	0.4008513107
4093	0.4008399692
4094	0.4008316867
4095	0.4008160239
4096	0.400811648
4097	0.4007966573
4098	0.4007865928
4099	0.4007755263
4100	0.4007658169
4101	0.4007535392
4102	0.4007462419
4103	0.4007416489
4104	0.4007320498
4105	0.4007174025
4106	0.4007083929
4107	0.4006980997
4108	0.400687429
4109	0.4006797752
4110	0.4006715988
4111	0.4006606916
4112	0.4006512853
4113	0.4006361083
4114	0.4006235123
4115	0.4006103213
4116	0.4006002755
4117	0.4005894447
4118	0.4005791198
4119	0.4005707865
4120	0.4005609399
4121	0.4005445683
4122	0.4005340249
4123	0.4005281828
4124	0.4005148816
4125	0.400506163
4126	0.4004932655
4127	0.4004807675
4128	0.4004702
4129	0.4004599033
4130	0.4004456733
4131	0.4004376439
4132	0.4004247719
4133	0.4004139733
4134	0.4004065114
4135	0.4003950305
4136	0.400384519
4137	0.4003753124
4138	0.4003671648
4139	0.4003582856
4140	0.4003428883
4141	0.4003283251
4142	0.4003152338
4143	0.400299754
4144	0.4002888209
4145	0.4002784193
4146	0.400270367
4147	0.4002593737
4148	0.4002458569
4149	0.4002327804
4150	0.4002229986
4151	0.4002074451
4152	0.4001968007
4153	0.400186116
4154	0.400178865
4155	0.4001677765
4156	0.4001493822
4157	0.4001380528
4158	0.4001248403
4159	0.4001155643
4160	0.4001076716
4161	0.4000998047
4162	0.4000895523
4163	0.4000794931
4164	0.4000646594
4165	0.4000570249
4166	0.4000424396
4167	0.4000358616
4168	0.4000224123
4169	0.4000151523
4170	0.4000056799
4171	0.3999933405
4172	0.399984293
4173	0.3999788913
4174	0.3999713727
4175	0.3999581908
4176	0.3999437057
4177	0.3999321626
4178	0.3999197007
4179	0.3999051015
4180	0.3998939533
4181	0.3998877251
4182	0.3998772352
4183	0.3998662815
4184	0.3998513348
4185	0.3998417948
4186	0.3998354222
4187	0.3998258372
4188	0.399814993
4189	0.3998035252
4190	0.3997925766
4191	0.3997799539
4192	0.3997739527
4193	0.3997695932
4194	0.3997610565
4195	0.3997559651
4196	0.3997470586
4197	0.3997386364
4198	0.3997239165
4199	0.3997129297
4200	0.3996981724
4201	0.3996855736
4202	0.3996729407
4203	0.3996545281
4204	0.3996454454
4205	0.3996360469
4206	0.3996241623
4207	0.3996168513
4208	0.399608131
4209	0.3996010083
4210	0.3995910776
4211	0.3995833266
4212	0.3995694986
4213	0.3995616354
4214	0.3995581822
4215	0.3995455557
4216	0.3995345648
4217	0.3995218909
4218	0.3995008239
4219	0.399486889
4220	0.3994747623
4221	0.3994598198
4222	0.3994488472
4223	0.3994354082
4224	0.3994253606
4225	0.3994145527
4226	0.399406947
4227	0.3993870776
4228	0.3993805921
4229	0.3993727278
4230	0.3993651243
4231	0.3993477843
4232	0.3993344816
4233	0.3993175675
4234	0.3993095322
4235	0.399302914
4236	0.3992929619
4237	0.3992852384
4238	0.399275418
4239	0.399261512
4240	0.3992500356
4241	0.399243429
4242	0.3992252332
4243	0.3992128922
4244	0.3991956403
4245	0.3991832711
4246	0.3991683493
4247	0.3991491703
4248	0.3991355982
4249	0.3991281024
4250	0.3991116401
4251	0.3991020872
4252	0.3990904348
4253	0.3990787576
4254	0.399065317
4255	0.3990519948
4256	0.3990414244
4257	0.399030363
4258	0.3990211036
4259	0.3990060411
4260	0.398993729
4261	0.3989809067
4262	0.3989614514
4263	0.3989435395
4264	0.3989350893
4265	0.3989226222
4266	0.3989105972
4267	0.3988977394
4268	0.3988888782
4269	0.3988783307
4270	0.3988653454
4271	0.3988563984
4272	0.3988478371
4273	0.3988339354
4274	0.3988211593
4275	0.3988072063
4276	0.3987962378
4277	0.3987835245
4278	0.3987772456
4279	0.3987692696
4280	0.3987518461
4281	0.3987426579
4282	0.3987312076
4283	0.3987153555
4284	0.3987056526
4285	0.3986969887
4286	0.3986806768
4287	0.3986760493
4288	0.3986642657
4289	0.3986573189
4290	0.3986487049
4291	0.39863174
4292	0.3986236423
4293	0.3986076837
4294	0.3985991016
4295	0.3985919649
4296	0.3985800594
4297	0.3985644055
4298	0.39855967
4299	0.398546104
4300	0.3985378016
4301	0.3985326383
4302	0.3985211257
4303	0.3985105048
4304	0.3984995322
4305	0.3984886339
4306	0.3984820762
4307	0.3984708256
4308	0.3984634592
4309	0.3984522397
4310	0.3984423416
4311	0.3984242224
4312	0.3984075411
4313	0.3983957227
4314	0.3983747639
4315	0.3983660245
4316	0.3983482936
4317	0.398332676
4318	0.3983263461
4319	0.3983177457
4320	0.3983011858
4321	0.3982904883
4322	0.3982735321
4323	0.3982569616
4324	0.3982483231
4325	0.3982314862
4326	0.3982152565
4327	0.3982078141
4328	0.3981941143
4329	0.3981802639
4330	0.3981688619
4331	0.398157571
4332	0.3981470443
4333	0.3981403375
4334	0.3981237758
4335	0.3981046266
4336	0.3980945969
4337	0.3980897043
4338	0.3980778021
