iter	Passed	Remaining
3228	17977	37697
3229	17982	37690
3230	17987	37684
3231	17993	37680
3232	17999	37674
3233	18004	37667
3234	18009	37661
3235	18014	37655
3236	18019	37648
3237	18025	37642
3238	18030	37636
3239	18035	37630
3240	18041	37624
3241	18046	37618
3242	18051	37611
3243	18057	37606
3244	18062	37600
3245	18068	37594
3246	18073	37588
3247	18078	37582
3248	18083	37575
3249	18089	37570
3250	18094	37563
3251	18099	37557
3252	18105	37552
3253	18110	37546
3254	18115	37539
3255	18121	37534
3256	18126	37528
3257	18132	37522
3258	18138	37517
3259	18143	37511
3260	18148	37504
3261	18154	37499
3262	18159	37494
3263	18165	37487
3264	18170	37482
3265	18176	37476
3266	18181	37471
3267	18187	37466
3268	18192	37460
3269	18198	37453
3270	18204	37448
3271	18209	37442
3272	18214	37436
3273	18219	37430
3274	18225	37424
3275	18230	37418
3276	18236	37413
3277	18241	37407
3278	18247	37401
3279	18252	37395
3280	18257	37389
3281	18262	37382
3282	18268	37377
3283	18273	37371
3284	18279	37365
3285	18284	37359
3286	18289	37353
3287	18294	37346
3288	18300	37340
3289	18305	37335
3290	18311	37329
3291	18317	37324
3292	18322	37319
3293	18328	37313
3294	18333	37307
3295	18339	37301
3296	18344	37294
3297	18349	37289
3298	18355	37283
3299	18360	37277
3300	18365	37270
3301	18371	37265
3302	18376	37259
3303	18381	37253
3304	18387	37248
3305	18392	37241
3306	18397	37235
3307	18403	37230
3308	18408	37224
3309	18414	37217
3310	18419	37212
3311	18424	37205
3312	18429	37199
3313	18435	37193
3314	18440	37187
3315	18446	37181
3316	18451	37175
3317	18456	37169
3318	18462	37163
3319	18467	37157
3320	18472	37151
3321	18478	37145
3322	18483	37140
3323	18489	37133
3324	18494	37127
3325	18499	37121
3326	18504	37115
3327	18510	37109
3328	18515	37103
3329	18521	37098
3330	18526	37092
3331	18532	37087
3332	18538	37081
3333	18543	37075
3334	18548	37070
3335	18554	37063
3336	18559	37057
3337	18565	37053
3338	18570	37047
3339	18576	37041
3340	18581	37035
3341	18587	37030
3342	18592	37024
3343	18598	37018
3344	18603	37013
3345	18609	37007
3346	18614	37001
3347	18620	36995
3348	18625	36989
3349	18631	36984
3350	18636	36978
3351	18642	36972
3352	18647	36967
3353	18653	36961
3354	18658	36955
3355	18663	36949
3356	18669	36943
3357	18674	36937
3358	18680	36932
3359	18685	36926
3360	18690	36920
3361	18696	36914
3362	18701	36908
3363	18706	36902
3364	18712	36896
3365	18717	36890
3366	18723	36884
3367	18728	36879
3368	18734	36873
3369	18739	36867
3370	18745	36861
3371	18751	36857
3372	18756	36851
3373	18762	36847
3374	18768	36842
3375	18773	36836
3376	18779	36830
3377	18785	36825
3378	18790	36819
3379	18796	36814
3380	18801	36808
3381	18806	36802
3382	18812	36796
3383	18817	36790
3384	18823	36784
3385	18829	36779
3386	18834	36773
3387	18840	36768
3388	18846	36764
3389	18852	36759
3390	18857	36753
3391	18863	36748
3392	18868	36742
3393	18874	36736
3394	18879	36731
3395	18885	36725
3396	18891	36720
3397	18896	36713
3398	18901	36708
3399	18907	36703
3400	18913	36697
3401	18918	36691
3402	18924	36686
3403	18929	36680
3404	18935	36674
3405	18940	36669
3406	18946	36663
3407	18952	36658
3408	18958	36653
3409	18963	36648
3410	18969	36643
3411	18975	36639
3412	18981	36633
3413	18987	36628
3414	18992	36623
3415	18998	36617
3416	19004	36612
3417	19009	36606
3418	19015	36601
3419	19020	36595
3420	19026	36589
3421	19031	36584
3422	19037	36579
3423	19043	36574
3424	19048	36568
3425	19055	36563
3426	19060	36558
3427	19066	36552
3428	19072	36548
3429	19077	36542
3430	19083	36536
3431	19088	36530
3432	19094	36525
3433	19099	36519
3434	19105	36514
3435	19110	36508
3436	19116	36502
3437	19122	36497
3438	19127	36492
3439	19133	36486
3440	19139	36481
3441	19144	36476
3442	19150	36470
3443	19155	36465
3444	19161	36459
3445	19167	36454
3446	19172	36448
3447	19178	36443
3448	19183	36437
3449	19189	36432
3450	19194	36426
3451	19201	36421
3452	19206	36416
3453	19211	36410
3454	19217	36405
3455	19223	36399
3456	19228	36393
3457	19234	36388
3458	19240	36383
3459	19245	36377
3460	19250	36371
3461	19256	36365
3462	19261	36359
3463	19267	36353
3464	19272	36348
3465	19278	36342
3466	19284	36337
3467	19290	36333
3468	19296	36328
3469	19302	36324
3470	19307	36318
3471	19312	36311
3472	19318	36305
3473	19323	36299
3474	19328	36293
3475	19334	36288
3476	19340	36282
3477	19345	36277
3478	19351	36272
3479	19356	36266
3480	19362	36260
3481	19368	36255
3482	19373	36249
3483	19379	36244
3484	19384	36238
3485	19390	36233
3486	19395	36227
3487	19401	36222
3488	19407	36217
3489	19412	36210
3490	19418	36205
3491	19424	36200
3492	19429	36194
3493	19435	36189
3494	19441	36184
3495	19446	36179
3496	19452	36173
3497	19457	36167
3498	19462	36161
3499	19468	36156
3500	19474	36150
3501	19479	36145
3502	19485	36139
3503	19491	36134
3504	19497	36129
3505	19502	36124
3506	19508	36119
3507	19514	36114
3508	19519	36108
3509	19525	36102
3510	19531	36097
3511	19537	36092
3512	19542	36087
3513	19548	36082
3514	19554	36077
3515	19559	36071
3516	19565	36066
3517	19571	36060
3518	19576	36055
3519	19582	36050
3520	19588	36044
3521	19593	36038
3522	19599	36033
3523	19604	36027
3524	19610	36021
3525	19616	36016
3526	19620	36009
3527	19626	36004
3528	19632	35999
3529	19638	35993
3530	19643	35988
3531	19649	35983
3532	19654	35976
3533	19660	35971
3534	19666	35967
3535	19671	35961
3536	19677	35956
3537	19683	35950
3538	19688	35944
3539	19694	35939
3540	19700	35934
3541	19706	35929
3542	19711	35924
3543	19716	35917
3544	19722	35911
3545	19727	35906
3546	19733	35900
3547	19738	35894
3548	19744	35889
3549	19749	35883
3550	19755	35877
3551	19760	35871
3552	19766	35866
3553	19771	35860
3554	19777	35855
3555	19782	35849
3556	19788	35844
3557	19795	35840
3558	19800	35834
3559	19806	35828
3560	19811	35824
3561	19817	35818
3562	19822	35812
3563	19829	35808
3564	19834	35803
3565	19840	35796
3566	19846	35791
3567	19851	35786
3568	19857	35781
3569	19863	35776
3570	19868	35770
3571	19875	35766
3572	19880	35760
3573	19885	35754
3574	19891	35749
3575	19897	35744
3576	19903	35738
3577	19909	35733
3578	19914	35728
3579	19920	35722
3580	19926	35717
3581	19931	35712
3582	19937	35706
3583	19943	35702
3584	19948	35696
3585	19954	35691
3586	19960	35686
3587	19966	35680
3588	19971	35675
3589	19977	35670
3590	19983	35665
3591	19988	35658
3592	19994	35654
3593	20000	35649
3594	20006	35644
3595	20012	35639
3596	20017	35633
3597	20023	35628
3598	20029	35622
3599	20034	35616
3600	20040	35611
3601	20045	35606
3602	20051	35600
3603	20057	35595
3604	20063	35590
3605	20068	35584
3606	20074	35579
3607	20079	35573
3608	20084	35567
3609	20090	35562
3610	20096	35556
3611	20101	35550
3612	20107	35545
3613	20112	35539
3614	20118	35534
3615	20124	35529
3616	20130	35524
3617	20135	35518
3618	20141	35513
3619	20147	35507
3620	20152	35501
3621	20158	35496
3622	20163	35491
3623	20169	35485
3624	20175	35480
3625	20180	35474
3626	20185	35467
3627	20191	35462
3628	20196	35456
3629	20202	35450
3630	20207	35445
3631	20213	35440
3632	20219	35435
3633	20224	35429
3634	20230	35423
3635	20235	35418
3636	20241	35412
3637	20246	35406
3638	20252	35401
3639	20257	35395
3640	20263	35389
3641	20268	35384
3642	20275	35379
3643	20281	35375
3644	20287	35370
3645	20293	35365
3646	20298	35359
3647	20304	35354
3648	20309	35347
3649	20314	35342
3650	20320	35336
3651	20325	35331
3652	20331	35325
3653	20337	35320
3654	20342	35314
3655	20347	35308
3656	20353	35303
3657	20359	35297
3658	20364	35291
3659	20369	35285
3660	20374	35279
3661	20380	35273
3662	20385	35267
3663	20390	35261
3664	20396	35255
3665	20401	35249
3666	20407	35243
3667	20412	35237
3668	20418	35232
3669	20423	35226
3670	20428	35220
3671	20434	35214
3672	20440	35209
3673	20445	35203
3674	20454	35203
3675	20463	35204
3676	20470	35201
3677	20477	35197
3678	20483	35194
3679	20490	35189
3680	20496	35185
3681	20503	35182
3682	20509	35177
3683	20514	35171
3684	20520	35166
3685	20525	35160
3686	20531	35154
3687	20537	35149
3688	20542	35143
3689	20548	35138
3690	20554	35132
3691	20559	35127
3692	20565	35122
3693	20571	35117
3694	20577	35112
3695	20583	35106
3696	20588	35101
3697	20593	35095
3698	20599	35089
3699	20604	35083
3700	20610	35078
3701	20615	35072
3702	20621	35066
3703	20626	35060
3704	20631	35054
3705	20637	35048
3706	20642	35042
3707	20648	35037
3708	20653	35031
3709	20659	35025
3710	20664	35019
3711	20669	35013
3712	20675	35007
3713	20680	35002
3714	20686	34996
3715	20691	34991
3716	20697	34985
3717	20702	34979
3718	20708	34974
3719	20714	34969
3720	20719	34963
3721	20725	34958
3722	20731	34952
3723	20736	34947
3724	20742	34941
3725	20748	34936
3726	20753	34930
3727	20758	34924
3728	20764	34919
3729	20770	34914
3730	20775	34908
3731	20781	34903
3732	20786	34897
3733	20792	34891
3734	20797	34885
3735	20803	34879
3736	20808	34874
3737	20814	34869
3738	20820	34864
3739	20825	34858
3740	20831	34853
3741	20837	34847
3742	20842	34841
3743	20848	34836
3744	20854	34830
3745	20859	34825
3746	20865	34819
3747	20870	34813
3748	20876	34808
3749	20881	34803
3750	20887	34797
3751	20893	34792
3752	20898	34786
3753	20903	34780
3754	20909	34774
3755	20914	34769
3756	20920	34763
3757	20925	34757
3758	20931	34752
3759	20937	34746
3760	20942	34741
3761	20948	34735
3762	20953	34729
3763	20959	34724
3764	20964	34718
3765	20970	34713
3766	20975	34707
3767	20981	34702
3768	20987	34696
3769	20992	34690
3770	20997	34684
3771	21003	34678
3772	21008	34672
3773	21013	34666
3774	21019	34661
3775	21025	34655
3776	21030	34649
3777	21035	34644
3778	21041	34638
3779	21047	34633
3780	21052	34626
3781	21057	34621
3782	21063	34615
3783	21068	34609
3784	21074	34604
3785	21079	34598
3786	21085	34592
3787	21091	34587
3788	21096	34581
3789	21101	34575
3790	21107	34570
3791	21112	34564
3792	21118	34558
3793	21123	34552
3794	21129	34546
3795	21134	34541
3796	21140	34536
3797	21146	34530
3798	21151	34525
3799	21157	34520
3800	21163	34514
3801	21168	34509
3802	21174	34504
3803	21180	34498
3804	21185	34493
3805	21191	34487
3806	21197	34482
3807	21203	34477
3808	21216	34484
3809	21221	34478
3810	21227	34472
3811	21232	34467
3812	21238	34461
3813	21244	34456
3814	21249	34449
3815	21254	34444
3816	21260	34438
3817	21265	34432
3818	21271	34427
3819	21277	34423
3820	21283	34417
3821	21289	34412
3822	21294	34407
3823	21300	34400
3824	21305	34395
3825	21311	34389
3826	21316	34384
3827	21322	34379
3828	21327	34373
3829	21333	34366
3830	21338	34361
3831	21344	34355
3832	21349	34349
3833	21355	34344
3834	21361	34339
3835	21366	34333
3836	21371	34327
3837	21377	34321
3838	21382	34316
3839	21388	34310
3840	21394	34305
3841	21399	34299
3842	21404	34293
3843	21410	34287
3844	21415	34281
3845	21421	34276
3846	21426	34270
3847	21432	34264
3848	21437	34259
3849	21443	34253
3850	21448	34247
3851	21454	34242
3852	21460	34237
3853	21465	34231
3854	21471	34226
3855	21477	34220
3856	21482	34215
3857	21488	34209
3858	21493	34203
3859	21499	34198
3860	21504	34192
3861	21510	34186
3862	21515	34181
3863	21521	34175
3864	21526	34169
3865	21531	34163
3866	21537	34158
3867	21543	34152
3868	21548	34146
3869	21554	34141
3870	21559	34135
3871	21565	34129
3872	21570	34124
3873	21576	34118
3874	21582	34113
3875	21588	34108
3876	21593	34102
3877	21599	34097
3878	21604	34091
3879	21609	34085
3880	21615	34079
3881	21620	34074
3882	21626	34068
3883	21631	34062
3884	21637	34057
3885	21642	34051
3886	21648	34045
3887	21653	34040
3888	21659	34034
3889	21664	34028
3890	21670	34023
3891	21675	34017
3892	21681	34012
3893	21687	34007
3894	21693	34001
3895	21699	33997
3896	21704	33991
3897	21710	33985
3898	21716	33980
3899	21721	33974
3900	21727	33969
3901	21732	33964
3902	21738	33958
3903	21743	33952
3904	21749	33947
3905	21755	33941
3906	21760	33936
3907	21766	33930
3908	21771	33924
3909	21777	33919
3910	21782	33913
3911	21788	33907
3912	21793	33901
3913	21799	33896
3914	21805	33891
3915	21810	33885
3916	21816	33880
3917	21821	33874
3918	21827	33868
3919	21833	33863
3920	21838	33857
3921	21843	33851
3922	21849	33846
3923	21854	33840
3924	21860	33834
3925	21866	33829
3926	21872	33824
3927	21877	33818
3928	21883	33813
3929	21888	33808
3930	21894	33802
3931	21900	33797
3932	21905	33791
3933	21911	33785
3934	21916	33780
3935	21922	33774
3936	21927	33768
3937	21933	33763
3938	21938	33757
3939	21944	33752
3940	21950	33747
3941	21955	33741
3942	21961	33735
3943	21967	33730
3944	21972	33724
3945	21978	33719
3946	21983	33713
3947	21988	33707
3948	21994	33702
3949	22000	33696
3950	22005	33690
3951	22011	33685
3952	22016	33679
3953	22021	33673
3954	22027	33667
3955	22033	33662
3956	22038	33656
3957	22043	33650
3958	22049	33644
3959	22054	33638
3960	22059	33632
3961	22065	33626
3962	22070	33620
3963	22075	33614
3964	22080	33608
3965	22085	33602
3966	22091	33596
3967	22097	33591
3968	22102	33585
3969	22107	33578
3970	22112	33573
3971	22118	33566
3972	22123	33560
3973	22128	33555
3974	22134	33549
3975	22139	33543
3976	22145	33538
3977	22150	33531
3978	22155	33525
3979	22160	33519
3980	22166	33513
3981	22171	33507
3982	22176	33501
3983	22181	33494
3984	22186	33488
3985	22191	33482
3986	22197	33477
3987	22202	33470
3988	22207	33464
3989	22213	33459
3990	22219	33453
3991	22224	33447
3992	22229	33442
3993	22235	33436
3994	22240	33429
3995	22245	33424
3996	22251	33418
3997	22256	33412
3998	22261	33406
3999	22267	33401
4000	22273	33396
4001	22279	33391
4002	22284	33385
4003	22290	33379
4004	22295	33373
4005	22300	33367
4006	22305	33360
4007	22311	33355
4008	22316	33349
4009	22322	33344
4010	22329	33341
4011	22336	33337
4012	22343	33334
4013	22349	33329
4014	22356	33326
4015	22363	33322
4016	22370	33318
4017	22376	33313
4018	22381	33307
4019	22386	33301
4020	22392	33296
4021	22398	33290
4022	22403	33284
4023	22409	33279
4024	22414	33273
4025	22419	33267
4026	22425	33263
4027	22431	33257
4028	22436	33251
4029	22442	33246
4030	22448	33241
4031	22453	33235
4032	22460	33231
4033	22465	33225
4034	22471	33219
4035	22477	33214
4036	22482	33208
4037	22487	33202
4038	22493	33197
4039	22498	33191
4040	22504	33185
4041	22510	33180
4042	22515	33174
4043	22520	33168
4044	22526	33163
4045	22531	33157
4046	22536	33151
4047	22542	33146
4048	22548	33140
4049	22553	33134
4050	22559	33129
4051	22565	33123
4052	22570	33118
4053	22576	33112
4054	22581	33106
4055	22587	33101
4056	22592	33095
4057	22597	33089
4058	22604	33084
4059	22609	33079
4060	22615	33073
4061	22621	33068
4062	22626	33062
4063	22631	33056
4064	22637	33050
4065	22642	33044
4066	22647	33039
4067	22653	33034
4068	22659	33027
4069	22664	33021
4070	22669	33016
4071	22675	33010
4072	22680	33004
4073	22685	32998
4074	22691	32993
4075	22696	32987
4076	22701	32980
4077	22707	32975
4078	22712	32969
4079	22717	32963
4080	22723	32958
4081	22729	32952
4082	22734	32946
4083	22740	32941
4084	22745	32935
4085	22751	32930
4086	22757	32925
4087	22762	32918
4088	22767	32911
4089	22773	32906
4090	22778	32900
4091	22783	32894
4092	22789	32890
4093	22795	32884
4094	22800	32878
4095	22805	32872
4096	22811	32866
4097	22817	32861
4098	22822	32856
4099	22828	32850
4100	22833	32845
4101	22839	32839
4102	22845	32833
4103	22850	32828
4104	22856	32823
4105	22862	32817
4106	22868	32813
4107	22874	32808
4108	22879	32802
4109	22885	32797
4110	22891	32791
4111	22896	32786
4112	22902	32781
4113	22908	32775
4114	22913	32769
4115	22919	32765
4116	22925	32759
4117	22930	32753
4118	22937	32749
4119	22942	32743
4120	22947	32737
4121	22954	32732
4122	22959	32727
4123	22965	32721
4124	22971	32716
4125	22976	32710
4126	22983	32707
4127	22990	32703
4128	22997	32700
4129	23004	32696
4130	23011	32692
4131	23017	32687
4132	23023	32682
4133	23028	32676
4134	23035	32672
4135	23040	32667
4136	23045	32660
4137	23052	32656
4138	23057	32650
4139	23063	32645
4140	23069	32639
4141	23074	32634
4142	23080	32628
4143	23086	32624
4144	23091	32618
4145	23097	32613
4146	23103	32607
4147	23108	32602
4148	23114	32596
4149	23120	32591
4150	23125	32585
4151	23131	32580
4152	23137	32574
4153	23142	32568
4154	23148	32564
4155	23154	32558
4156	23160	32553
4157	23166	32548
4158	23171	32542
4159	23177	32537
4160	23183	32532
4161	23188	32526
4162	23194	32520
4163	23200	32515
4164	23205	32510
4165	23211	32504
4166	23217	32499
4167	23222	32493
4168	23228	32488
4169	23233	32483
4170	23239	32477
4171	23245	32472
4172	23251	32468
4173	23257	32462
4174	23263	32457
4175	23269	32453
4176	23276	32448
4177	23282	32443
4178	23288	32438
4179	23293	32433
4180	23299	32428
4181	23305	32422
4182	23311	32417
4183	23316	32411
4184	23322	32405
4185	23327	32400
4186	23333	32394
4187	23338	32388
4188	23344	32383
4189	23350	32378
4190	23355	32372
4191	23361	32367
4192	23366	32361
4193	23371	32355
4194	23377	32349
4195	23382	32343
4196	23388	32337
4197	23394	32332
4198	23399	32327
4199	23405	32321
4200	23411	32316
4201	23417	32311
4202	23422	32305
4203	23428	32300
4204	23434	32295
4205	23439	32289
4206	23445	32284
4207	23451	32278
4208	23456	32273
4209	23462	32267
4210	23467	32262
4211	23473	32256
4212	23479	32251
4213	23485	32245
4214	23490	32239
4215	23496	32235
4216	23502	32229
4217	23507	32224
4218	23513	32219
4219	23519	32213
4220	23525	32208
4221	23531	32203
4222	23536	32198
4223	23542	32192
4224	23548	32187
4225	23554	32182
4226	23559	32176
4227	23565	32171
4228	23570	32165
4229	23576	32160
4230	23582	32154
4231	23587	32149
4232	23593	32143
4233	23599	32138
4234	23604	32131
4235	23610	32126
4236	23616	32121
4237	23621	32116
4238	23627	32111
4239	23633	32105
4240	23639	32100
4241	23645	32095
4242	23650	32089
4243	23656	32084
4244	23661	32078
4245	23666	32072
4246	23672	32067
4247	23678	32061
4248	23683	32056
4249	23689	32050
4250	23695	32045
4251	23700	32039
4252	23706	32034
4253	23712	32028
4254	23717	32022
4255	23723	32017
4256	23728	32011
4257	23733	32005
4258	23739	32000
4259	23745	31994
4260	23750	31989
4261	23756	31984
4262	23762	31978
4263	23767	31973
4264	23773	31967
4265	23779	31962
4266	23784	31956
4267	23790	31951
4268	23796	31945
4269	23801	31939
4270	23807	31935
4271	23813	31929
4272	23818	31924
4273	23825	31919
4274	23830	31913
4275	23836	31908
4276	23842	31903
4277	23848	31898
4278	23854	31893
4279	23860	31888
4280	23865	31882
4281	23871	31877
4282	23877	31871
4283	23882	31866
4284	23889	31861
4285	23894	31855
4286	23899	31849
4287	23905	31844
4288	23911	31838
4289	23916	31833
4290	23922	31827
4291	23928	31822
4292	23933	31816
4293	23939	31811
4294	23945	31806
4295	23950	31800
4296	23956	31795
4297	23962	31789
4298	23967	31784
4299	23974	31780
4300	23980	31775
4301	23987	31772
4302	23996	31770
4303	24005	31769
4304	24014	31768
4305	24021	31765
4306	24028	31761
4307	24035	31756
4308	24040	31751
4309	24046	31745
4310	24052	31740
4311	24057	31734
4312	24063	31728
4313	24069	31724
4314	24075	31719
4315	24080	31713
4316	24087	31708
4317	24092	31703
4318	24097	31697
4319	24104	31692
4320	24109	31687
4321	24115	31681
4322	24121	31676
4323	24127	31671
4324	24132	31665
4325	24139	31661
4326	24145	31656
4327	24151	31651
4328	24157	31645
4329	24162	31639
4330	24168	31634
4331	24174	31630
4332	24179	31624
4333	24185	31619
4334	24191	31613
4335	24197	31608
4336	24203	31603
4337	24209	31598
4338	24215	31592
4339	24220	31587
4340	24226	31582
4341	24233	31577
4342	24240	31574
4343	24246	31569
4344	24252	31565
4345	24258	31559
4346	24265	31555
4347	24271	31550
4348	24277	31545
4349	24283	31540
4350	24288	31534
4351	24294	31528
4352	24300	31523
4353	24305	31518
4354	24311	31512
4355	24317	31508
4356	24323	31502
4357	24328	31496
4358	24335	31492
4359	24341	31487
4360	24347	31482
4361	24353	31477
4362	24358	31471
4363	24364	31465
4364	24369	31460
4365	24375	31454
4366	24381	31449
4367	24387	31444
4368	24392	31438
4369	24398	31433
4370	24404	31428
4371	24410	31422
4372	24416	31417
4373	24422	31412
4374	24428	31407
4375	24434	31402
4376	24439	31397
4377	24445	31391
4378	24451	31386
4379	24457	31380
4380	24462	31375
4381	24468	31370
4382	24474	31365
4383	24481	31360
4384	24486	31354
4385	24491	31348
4386	24497	31344
4387	24503	31338
4388	24509	31333
4389	24515	31328
4390	24520	31322
4391	24526	31316
4392	24532	31312
4393	24537	31306
4394	24543	31300
4395	24549	31295
4396	24554	31289
4397	24560	31284
4398	24566	31279
4399	24572	31273
4400	24578	31268
4401	24583	31262
4402	24589	31257
4403	24595	31252
4404	24600	31246
4405	24605	31240
4406	24611	31235
4407	24617	31230
4408	24623	31224
4409	24629	31219
4410	24635	31214
4411	24640	31208
4412	24647	31204
4413	24653	31199
4414	24659	31194
4415	24665	31189
4416	24671	31184
4417	24677	31179
4418	24683	31173
4419	24688	31167
4420	24694	31163
4421	24700	31157
4422	24705	31151
4423	24711	31146
4424	24717	31141
4425	24722	31135
4426	24729	31130
4427	24734	31125
4428	24740	31119
4429	24746	31114
4430	24751	31108
4431	24757	31103
4432	24763	31098
4433	24769	31092
4434	24775	31087
4435	24780	31081
4436	24786	31076
4437	24792	31071
4438	24798	31066
4439	24803	31060
4440	24809	31055
4441	24815	31050
4442	24821	31044
4443	24827	31039
4444	24833	31034
4445	24838	31028
4446	24844	31023
4447	24849	31017
4448	24855	31011
4449	24861	31006
4450	24866	31000
4451	24871	30994
4452	24877	30989
4453	24883	30984
4454	24888	30978
4455	24895	30974
4456	24901	30968
4457	24906	30963
4458	24912	30957
4459	24918	30952
4460	24924	30947
4461	24930	30942
4462	24935	30936
4463	24941	30931
4464	24946	30925
4465	24952	30919
4466	24958	30914
4467	24964	30909
4468	24970	30904
4469	24977	30900
4470	24983	30895
4471	24989	30890
4472	24994	30884
4473	25000	30879
4474	25007	30875
4475	25014	30870
4476	25020	30866
4477	25027	30862
4478	25033	30857
4479	25040	30852
4480	25045	30847
4481	25051	30841
4482	25057	30836
4483	25063	30831
4484	25069	30826
4485	25075	30822
4486	25081	30816
4487	25088	30812
4488	25093	30806
4489	25099	30800
4490	25105	30796
4491	25111	30790
4492	25116	30785
4493	25122	30779
4494	25128	30775
4495	25134	30769
4496	25141	30765
4497	25146	30759
4498	25151	30753
4499	25157	30748
4500	25163	30742
4501	25168	30737
4502	25174	30731
4503	25180	30726
4504	25186	30721
4505	25192	30716
4506	25198	30710
4507	25204	30705
4508	25209	30700
4509	25215	30694
4510	25223	30691
4511	25230	30688
4512	25237	30683
4513	25243	30679
4514	25249	30674
4515	25256	30670
4516	25262	30665
4517	25268	30660
4518	25274	30654
4519	25279	30648
4520	25286	30644
4521	25292	30639
4522	25298	30634
4523	25305	30630
4524	25311	30625
4525	25318	30621
4526	25324	30616
4527	25329	30610
4528	25336	30605
4529	25342	30601
4530	25348	30595
4531	25354	30591
4532	25361	30586
4533	25367	30581
4534	25373	30576
4535	25379	30571
4536	25385	30567
4537	25391	30561
4538	25397	30556
4539	25403	30551
4540	25409	30545
4541	25415	30540
4542	25421	30536
4543	25428	30532
4544	25434	30527
4545	25441	30522
4546	25448	30519
4547	25455	30515
4548	25463	30512
4549	25470	30509
4550	25476	30503
4551	25482	30498
4552	25488	30493
4553	25494	30488
4554	25501	30484
4555	25508	30480
4556	25515	30476
4557	25522	30472
4558	25529	30468
4559	25536	30464
4560	25543	30460
4561	25549	30455
4562	25555	30450
4563	25562	30446
4564	25568	30441
4565	25575	30437
4566	25582	30433
4567	25588	30428
4568	25595	30423
4569	25601	30419
4570	25607	30414
4571	25614	30410
4572	25620	30404
4573	25627	30400
4574	25633	30396
4575	25639	30390
4576	25646	30386
4577	25652	30382
4578	25659	30377
4579	25666	30373
4580	25671	30368
4581	25678	30363
4582	25686	30360
4583	25692	30355
4584	25698	30350
4585	25704	30345
4586	25711	30341
4587	25718	30337
4588	25725	30333
4589	25731	30328
4590	25737	30323
4591	25744	30319
4592	25750	30314
4593	25756	30309
4594	25763	30305
4595	25769	30299
4596	25774	30294
4597	25781	30289
4598	25786	30283
4599	25792	30278
4600	25798	30273
4601	25804	30267
4602	25810	30262
4603	25817	30258
4604	25823	30253
4605	25830	30249
4606	25835	30243
4607	25841	30238
4608	25848	30234
4609	25854	30229
4610	25862	30225
4611	25868	30221
4612	25876	30217
4613	25883	30213
4614	25890	30210
4615	25897	30206
4616	25904	30202
4617	25911	30197
4618	25918	30194
4619	25925	30190
4620	25931	30185
4621	25938	30181
4622	25945	30176
4623	25951	30171
4624	25957	30166
4625	25964	30163
4626	25971	30158
4627	25977	30153
4628	25984	30149
4629	25990	30144
4630	25997	30140
4631	26004	30136
4632	26010	30131
4633	26017	30127
4634	26023	30122
4635	26030	30118
4636	26037	30113
4637	26043	30109
4638	26049	30104
4639	26056	30099
4640	26062	30094
4641	26068	30089
4642	26075	30084
4643	26081	30080
4644	26088	30075
4645	26095	30072
4646	26102	30067
4647	26108	30063
4648	26115	30058
4649	26121	30053
4650	26129	30050
4651	26136	30046
4652	26142	30041
4653	26148	30036
4654	26154	30031
4655	26161	30027
4656	26168	30022
4657	26174	30018
4658	26180	30013
4659	26186	30007
4660	26193	30003
4661	26199	29997
4662	26205	29993
4663	26211	29988
4664	26218	29984
4665	26225	29979
4666	26231	29974
4667	26237	29970
4668	26244	29965
4669	26249	29959
4670	26255	29954
4671	26261	29949
4672	26267	29944
4673	26274	29939
4674	26280	29934
4675	26286	29928
4676	26292	29924
4677	26298	29918
4678	26305	29914
4679	26311	29909
4680	26317	29904
4681	26324	29900
4682	26331	29896
4683	26338	29891
4684	26345	29887
4685	26351	29883
4686	26358	29878
4687	26364	29873
4688	26370	29868
4689	26376	29863
4690	26383	29859
4691	26392	29857
4692	26398	29852
4693	26404	29847
4694	26411	29842
4695	26417	29837
4696	26423	29832
4697	26428	29826
4698	26435	29821
4699	26440	29816
4700	26446	29811
4701	26453	29806
4702	26459	29801
4703	26466	29796
4704	26472	29792
4705	26478	29787
4706	26485	29783
4707	26492	29778
4708	26498	29773
4709	26504	29768
4710	26510	29763
4711	26516	29758
4712	26524	29754
4713	26530	29749
4714	26536	29744
4715	26542	29739
4716	26548	29733
4717	26554	29729
4718	26560	29723
4719	26566	29718
4720	26572	29713
4721	26578	29708
4722	26584	29703
4723	26591	29699
4724	26598	29694
4725	26605	29690
4726	26611	29685
4727	26618	29680
4728	26624	29676
4729	26630	29671
4730	26637	29666
4731	26644	29662
4732	26651	29658
4733	26657	29652
4734	26663	29648
4735	26670	29643
4736	26676	29638
4737	26682	29633
4738	26689	29628
4739	26695	29624
4740	26703	29620
4741	26709	29616
4742	26716	29611
4743	26722	29607
4744	26729	29602
4745	26737	29599
4746	26743	29594
4747	26750	29590
4748	26756	29585
4749	26762	29579
4750	26769	29575
4751	26775	29569
4752	26781	29564
4753	26787	29559
4754	26792	29553
4755	26799	29549
4756	26805	29543
4757	26811	29538
4758	26817	29533
4759	26823	29528
4760	26830	29524
4761	26836	29519
4762	26842	29513
4763	26848	29508
4764	26854	29503
4765	26860	29497
4766	26866	29492
4767	26871	29486
4768	26877	29481
4769	26883	29476
4770	26889	29470
4771	26894	29464
4772	26900	29459
4773	26906	29453
4774	26911	29447
4775	26917	29442
4776	26922	29436
4777	26928	29430
4778	26934	29425
4779	26939	29419
4780	26945	29414
4781	26951	29408
